Name,Team,POS,ADP,PA,mAVG,mRBI,mR,mSB,mHR,PTS,aPOS,Dollars,NameASCII,PlayerId,MLBAMID
"Ben Cowles ","CHC","2B/SS",999,7,-0.194719525859324,-14.5489973643573,-17.0129546257093,-3.72689996433671,-8.24962130233387,-43.7331927825965,8.978848907125535,-33.75434387547094,"Ben Cowles","sa3016976",701496
"Sergio Alcántara ",,"3B/SS",999,7,-0.194719525859324,-14.5489973643573,-17.0129546257093,-3.72689996433671,-8.24962130233387,-43.7331927825965,8.978848907125535,-33.75434387547094,"Sergio Alcantara","16417",642727
"Jonah Bride ","TEX","3B",999,14,-0.0321821802491394,-14.5489973643573,-16.7832715352903,-3.72689996433671,-8.24962130233387,-43.3409723465673,8.538446347189781,-33.802525999377494,"Jonah Bride","24703",681146
"Kevin Newman ","KCR","3B",999,7,0.162538010279324,-14.5489973643573,-17.0129546257093,-3.72689996433671,-8.24962130233387,-43.3759352464578,8.538446347189781,-33.83748889926805,"Kevin Newman","17696",621028
"Vimael Machín ","COL","3B",999,7,0.162538010279324,-14.5489973643573,-17.0129546257093,-3.72689996433671,-8.24962130233387,-43.3759352464578,8.538446347189781,-33.83748889926805,"Vimael Machin","17684",605353
"A.J. Vukovich ","ARI","3B/OF",999,14,-0.124178468026991,-14.5489973643573,-16.7832715352903,-3.72689996433671,-8.24962130233387,-43.4329686343451,8.538446347189781,-33.89452228715534,"A.J. Vukovich","sa3014525",691021
"Bryan Ramos ","BAL","3B",999,14,-0.124178468026991,-14.3516750460302,-17.0129546257093,-3.72689996433671,-8.24962130233387,-43.4653294064371,8.538446347189781,-33.9268830592473,"Bryan Ramos","25621",682868
"Ethan Murray ","MIL","2B/SS",999,14,-0.389439716387787,-14.5489973643573,-17.0129546257093,-3.72689996433671,-8.24962130233387,-43.9279129731249,8.978848907125535,-33.94906406599941,"Ethan Murray","sa3017051",696140
"Kris Bryant ","COL","DH",999,14,-0.0321821802491394,-14.5489973643573,-17.0129546257093,-3.72689996433671,-8.24962130233387,-43.5706554369863,8.538446347189781,-34.03220908979652,"Kris Bryant","15429",592178
"Jose Miranda ",,"3B",999,14,-0.124178468026991,-14.5489973643573,-17.0129546257093,-3.72689996433671,-8.24962130233387,-43.6626517247641,8.538446347189781,-34.12420537757436,"Jose Miranda","20538",669304
"Nacho Alvarez Jr. ","ATL","3B",999,7,-0.194719525859324,-14.5489973643573,-17.0129546257093,-3.72689996433671,-8.24962130233387,-43.7331927825965,8.538446347189781,-34.19474643540669,"Nacho Alvarez Jr.","31765",805373
"Anthony Seigler ","BOS","3B",999,7,-0.194719525859324,-14.5489973643573,-17.0129546257093,-3.72689996433671,-8.24962130233387,-43.7331927825965,8.538446347189781,-34.19474643540669,"Anthony Seigler","23802",678011
"Patrick Wisdom ","SEA","3B",999,7,-0.194719525859324,-14.5489973643573,-17.0129546257093,-3.72689996433671,-8.24962130233387,-43.7331927825965,8.538446347189781,-34.19474643540669,"Patrick Wisdom","13602",621550
